timestamp,open,high,low,close,volume
2026-05-02 02:30:00,12283632,12330299,12275148,12318051,9.013
2026-05-02 02:45:00,12317545,12336090,12309578,12328862,5.02
2026-05-02 03:00:00,12326165,12348457,12317000,12338772,6.452
2026-05-02 03:15:00,12339417,12352323,12328963,12340117,8.654
2026-05-02 03:30:00,12341360,12344288,12315603,12318586,6.726
2026-05-02 03:45:00,12318464,12328138,12308775,12317177,3.658
2026-05-02 04:00:00,12319962,12336294,12315788,12325585,3.992
2026-05-02 04:15:00,12327366,12327645,12299840,12315960,5.913
2026-05-02 04:30:00,12318000,12318578,12301897,12304848,8.644
2026-05-02 04:45:00,12307561,12323293,12302640,12307980,3.554
2026-05-02 05:00:00,12309168,12317919,12299086,12301501,3.174
2026-05-02 05:15:00,12301849,12302823,12268855,12277900,17.906
2026-05-02 05:30:00,12277281,12280534,12243350,12252263,16.662
2026-05-02 05:45:00,12251964,12266294,12214414,12234836,18.648
2026-05-02 06:00:00,12235094,12255260,12233085,12245882,7.61
2026-05-02 06:15:00,12245752,12263560,12241441,12255268,3.234
2026-05-02 06:30:00,12260110,12285116,12260110,12275254,5.052
2026-05-02 06:45:00,12277703,12288636,12274963,12285905,3.144
2026-05-02 07:00:00,12289133,12300000,12288087,12293307,8.099
2026-05-02 07:15:00,12294292,12319155,12294292,12304703,9.037
2026-05-02 07:30:00,12304703,12310340,12283817,12291728,8.45
2026-05-02 07:45:00,12292292,12292292,12272114,12273934,4.214
2026-05-02 08:00:00,12273934,12283640,12267896,12271441,2.514
2026-05-02 08:15:00,12273065,12275841,12261610,12261610,4.742
2026-05-02 08:30:00,12263011,12279608,12261518,12272017,4.004
2026-05-02 08:45:00,12272221,12288399,12269999,12286953,4.298
2026-05-02 09:00:00,12287310,12288399,12283040,12283040,0.467
2026-05-02 11:00:00,12283223,12307742,12283223,12296858,5.911
2026-05-02 11:15:00,12300000,12306903,12295560,12295858,4.464
2026-05-02 11:30:00,12298505,12328422,12297683,12318032,7.644
2026-05-02 11:45:00,12317589,12336490,12311504,12311504,5.758
2026-05-02 12:00:00,12312726,12317692,12293151,12296693,6.604
2026-05-02 12:15:00,12296046,12321200,12290668,12319031,7.128
2026-05-02 12:30:00,12315608,12343691,12315608,12325472,6.662
2026-05-02 12:45:00,12325472,12336357,12320000,12328510,3.656
2026-05-02 13:00:00,12329143,12334321,12301277,12306462,8.786
2026-05-02 13:15:00,12304999,12309015,12299028,12304839,4.692
2026-05-02 13:30:00,12302378,12306596,12287203,12291779,3.906
2026-05-02 13:45:00,12295895,12295895,12275360,12289642,10.536
2026-05-02 14:00:00,12287516,12291598,12263056,12273282,11.472
2026-05-02 14:15:00,12272360,12279859,12260000,12273661,4.864
2026-05-02 14:30:00,12274984,12291679,12274769,12289066,3.742
2026-05-02 14:45:00,12289452,12299925,12287335,12289810,7.682
2026-05-02 15:00:00,12290072,12309739,12290072,12293494,3.634
2026-05-02 15:15:00,12293755,12298238,12287568,12292395,1.768
2026-05-02 15:30:00,12289793,12303553,12289793,12301627,1.344
2026-05-02 15:45:00,12300862,12323252,12300000,12314576,6.868
2026-05-02 16:00:00,12315283,12318714,12310230,12313319,0.956
2026-05-02 16:15:00,12313932,12318855,12311901,12317308,2.522
2026-05-02 16:30:00,12317661,12318253,12289200,12299522,7.932
2026-05-02 16:45:00,12302463,12304408,12297678,12302619,9.732
2026-05-02 17:00:00,12302619,12312613,12293434,12307567,4.052
2026-05-02 17:15:00,12307717,12313674,12303904,12312826,2.082
2026-05-02 17:30:00,12310422,12322110,12310422,12317910,3.548
2026-05-02 17:45:00,12317835,12324987,12311879,12318972,1.086
2026-05-02 18:00:00,12318408,12322240,12316194,12318877,3.459
2026-05-02 18:15:00,12318877,12322473,12316644,12317176,1.337
2026-05-02 18:30:00,12316184,12331023,12301532,12318288,8.158
2026-05-02 18:45:00,12317581,12321172,12315012,12317760,2.33
2026-05-02 19:00:00,12318304,12319145,12311654,12317711,1.674
2026-05-02 19:15:00,12314725,12316911,12304134,12307467,1.871
2026-05-02 19:30:00,12307365,12311300,12302951,12311300,2.882
2026-05-02 19:45:00,12309235,12312972,12304513,12307315,4.158
2026-05-02 20:00:00,12307092,12307092,12293577,12295413,3.46
2026-05-02 20:15:00,12296596,12304480,12295449,12300487,2.024
2026-05-02 20:30:00,12300809,12302322,12273597,12297994,8.574
2026-05-02 20:45:00,12296464,12296464,12283749,12291818,5.351
2026-05-02 21:00:00,12290022,12295093,12282767,12291126,3.73
2026-05-02 21:15:00,12290301,12309420,12287111,12306202,7.554
2026-05-02 21:30:00,12303096,12305577,12294649,12299155,3.248
2026-05-02 21:45:00,12298908,12299999,12292695,12294500,1.322
2026-05-02 22:00:00,12298550,12336240,12297871,12326206,7.538
2026-05-02 22:15:00,12324560,12327565,12309527,12309527,4.128
2026-05-02 22:30:00,12310310,12323679,12310310,12323679,1.436
2026-05-02 22:45:00,12321218,12326737,12315422,12321083,4.73
2026-05-02 23:00:00,12322529,12324529,12310811,12316560,3.072
2026-05-02 23:15:00,12312168,12342726,12311734,12326491,12.121
2026-05-02 23:30:00,12327819,12336895,12315648,12323131,5.222
2026-05-02 23:45:00,12322277,12333807,12319838,12325839,2.768
2026-05-03 00:00:00,12323982,12330729,12323982,12324938,5.346
2026-05-03 00:15:00,12326191,12326191,12312912,12316890,4.156
2026-05-03 00:30:00,12316890,12325902,12314192,12323407,0.68
2026-05-03 00:45:00,12322570,12330778,12318269,12327847,4.794
2026-05-03 01:00:00,12330386,12341426,12326710,12338146,3.576
2026-05-03 01:15:00,12338223,12347999,12330433,12330433,5.692
2026-05-03 01:30:00,12331184,12331184,12318607,12318607,2.612
2026-05-03 01:45:00,12318607,12329472,12318461,12323335,2.188
2026-05-03 02:00:00,12323335,12326082,12316685,12319147,2.26
2026-05-03 02:15:00,12319567,12323038,12315930,12318403,1.178
2026-05-03 02:30:00,12320804,12329493,12319822,12319822,0.52
2026-05-03 02:45:00,12317818,12321000,12311000,12314990,1.79
2026-05-03 03:00:00,12315977,12317147,12303044,12303044,3.012
2026-05-03 03:15:00,12304432,12319799,12300402,12315192,2.566
2026-05-03 03:30:00,12315441,12326207,12315441,12318182,2.638
2026-05-03 03:45:00,12317991,12326077,12317991,12323274,1.186
2026-05-03 04:00:00,12323274,12332347,12321410,12327560,2.184
2026-05-03 04:15:00,12324102,12327194,12320365,12323682,0.638
2026-05-03 04:30:00,12322000,12332566,12321564,12328379,1.702
2026-05-03 04:45:00,12327180,12329667,12321612,12326256,0.56
2026-05-03 05:00:00,12327214,12327514,12319900,12322032,0.46
2026-05-03 05:15:00,12320411,12321492,12319028,12319028,0.292
2026-05-03 05:30:00,12321394,12328001,12319462,12320798,0.77
2026-05-03 05:45:00,12321252,12324149,12317503,12321955,2.045
2026-05-03 06:00:00,12322729,12333099,12322729,12323733,2.506
2026-05-03 06:15:00,12323519,12330164,12322672,12329651,1.922
2026-05-03 06:30:00,12329085,12438730,12327368,12382047,25.128
2026-05-03 06:45:00,12387495,12400217,12366657,12367600,4.622
2026-05-03 07:00:00,12367492,12385330,12356748,12376323,4.628
2026-05-03 07:15:00,12376379,12376379,12346861,12353127,4.582
2026-05-03 07:30:00,12352628,12370504,12351048,12357319,4.77
2026-05-03 07:45:00,12356162,12387189,12356162,12381771,5.606
2026-05-03 08:00:00,12379020,12381432,12358775,12367802,4.636
2026-05-03 08:15:00,12367465,12380148,12364193,12376289,3.38
2026-05-03 08:30:00,12379210,12382995,12363415,12363415,1.664
2026-05-03 08:45:00,12363713,12366421,12354303,12361221,5.492
2026-05-03 09:00:00,12362367,12372806,12342297,12346312,3.706
2026-05-03 09:15:00,12343803,12355367,12331343,12353062,3.316
2026-05-03 09:30:00,12353909,12360694,12347122,12353047,4.3
2026-05-03 09:45:00,12353000,12355484,12330325,12340108,4.776
2026-05-03 10:00:00,12341334,12341334,12300000,12314000,6.38
2026-05-03 10:15:00,12314000,12322857,12285084,12299864,7.782
2026-05-03 10:30:00,12302010,12302055,12282043,12294377,3.286
2026-05-03 10:45:00,12293737,12304118,12289693,12296685,3.302
2026-05-03 11:00:00,12295001,12307996,12277089,12293448,8.771
2026-05-03 11:15:00,12290517,12291806,12278411,12282485,3.08
2026-05-03 11:30:00,12281970,12290880,12279125,12283378,3.449
2026-05-03 11:45:00,12283599,12293279,12280124,12286911,3.899
2026-05-03 12:00:00,12285806,12291466,12280000,12282520,1.184
2026-05-03 12:15:00,12284674,12287520,12279998,12281706,2.41
2026-05-03 12:30:00,12284645,12292879,12280000,12282898,1.796
2026-05-03 12:45:00,12283462,12294799,12283034,12290493,0.668
2026-05-03 13:00:00,12288384,12291108,12274160,12283037,3.002
2026-05-03 13:15:00,12280952,12292540,12280477,12290263,3.158
2026-05-03 13:30:00,12290591,12293447,12285187,12285187,1.168
2026-05-03 13:45:00,12285333,12286851,12277634,12282849,2.078
2026-05-03 14:00:00,12283240,12295000,12281161,12291354,3.846
2026-05-03 14:15:00,12291464,12294322,12284758,12287352,2.868
2026-05-03 14:30:00,12287352,12292350,12282963,12289036,1.722
2026-05-03 14:45:00,12286386,12295000,12285467,12293326,0.734
2026-05-03 15:00:00,12293703,12293703,12277000,12278348,7.562
2026-05-03 15:15:00,12278348,12280457,12265482,12273035,5.058
2026-05-03 15:30:00,12273035,12282014,12268399,12276798,5.032
2026-05-03 15:45:00,12276799,12306560,12275739,12296115,5.512
2026-05-03 16:00:00,12297626,12322786,12294500,12310888,6.85
2026-05-03 16:15:00,12307318,12328675,12306426,12320648,2.749
2026-05-03 16:30:00,12317820,12322783,12310000,12310000,3.338
2026-05-03 16:45:00,12311790,12316623,12306632,12307620,2.908
2026-05-03 17:00:00,12309989,12336800,12309989,12324568,7.716
2026-05-03 17:15:00,12325095,12330186,12319402,12319402,5.352
2026-05-03 17:30:00,12320406,12325000,12315085,12324510,3.114
2026-05-03 17:45:00,12324510,12327995,12313501,12316968,2.146
2026-05-03 18:00:00,12318605,12326134,12310368,12320790,5.055
2026-05-03 18:15:00,12318688,12336750,12318688,12332372,4.932
2026-05-03 18:30:00,12331646,12350000,12327360,12337506,8.025
2026-05-03 18:45:00,12337506,12340869,12331525,12336547,5.906
2026-05-03 19:00:00,12336704,12337999,12325397,12329734,5.243
2026-05-03 19:15:00,12332811,12332811,12323250,12323433,2.67
2026-05-03 19:30:00,12324235,12328858,12324235,12324750,1.136
2026-05-03 19:45:00,12324757,12324917,12319320,12319479,0.888
2026-05-03 20:00:00,12319320,12343191,12316413,12336183,7.951
2026-05-03 20:15:00,12333294,12336878,12329325,12331700,1.272
2026-05-03 20:30:00,12332679,12373156,12332679,12362502,11.379
2026-05-03 20:45:00,12365299,12383497,12354387,12358438,9.202
2026-05-03 21:00:00,12358438,12385674,12356953,12381749,7.381
2026-05-03 21:15:00,12381749,12381749,12367499,12371469,5.985
2026-05-03 21:30:00,12373938,12376854,12360320,12374437,5.76
2026-05-03 21:45:00,12375069,12381749,12363213,12368339,4.922
2026-05-03 22:00:00,12369229,12371689,12363947,12365709,2.374
2026-05-03 22:15:00,12365964,12367872,12346146,12351846,5.865
2026-05-03 22:30:00,12350295,12363165,12341955,12346524,2.874
2026-05-03 22:45:00,12348619,12360437,12343682,12353302,3.192
2026-05-03 23:00:00,12354976,12373475,12352090,12365196,4.264
2026-05-03 23:15:00,12365353,12369999,12343149,12358141,5.155
2026-05-03 23:30:00,12358649,12364327,12354951,12362645,2.49
2026-05-03 23:45:00,12363489,12377974,12353078,12369542,8.948
2026-05-04 00:00:00,12368084,12378964,12365671,12368748,4.746
2026-05-04 00:15:00,12368430,12371879,12362241,12371879,2.046
2026-05-04 00:30:00,12371046,12376497,12352481,12359867,4.046
2026-05-04 00:45:00,12358403,12363053,12348684,12354469,4.766
2026-05-04 01:00:00,12354380,12360804,12347546,12351292,0.964
2026-05-04 01:15:00,12348694,12357692,12345334,12357026,0.574
2026-05-04 01:30:00,12356559,12374999,12354480,12366712,1.916
2026-05-04 01:45:00,12365723,12368134,12354797,12356791,1.282
2026-05-04 02:00:00,12355938,12368292,12342518,12361969,4.36
2026-05-04 02:15:00,12360603,12375820,12360603,12367447,4.168
2026-05-04 02:30:00,12365666,12379570,12365591,12375322,1.296
2026-05-04 02:45:00,12376180,12378329,12363688,12367097,3.356
2026-05-04 03:00:00,12366679,12369180,12358659,12359793,1.962
2026-05-04 03:15:00,12358767,12369717,12351921,12365170,4.757
2026-05-04 03:30:00,12365424,12366932,12358603,12360431,0.38
2026-05-04 03:45:00,12358049,12368736,12358049,12367621,0.67
2026-05-04 04:00:00,12365422,12370572,12359799,12365196,0.858
2026-05-04 04:15:00,12364673,12364699,12357952,12362077,1.79
2026-05-04 04:30:00,12359289,12385518,12359289,12374816,5.014
2026-05-04 04:45:00,12376301,12376301,12369234,12369993,2.942
2026-05-04 05:00:00,12368695,12375232,12366196,12369016,2.096
2026-05-04 05:15:00,12368094,12409000,12367910,12395709,8.966
2026-05-04 05:30:00,12395709,12445982,12392208,12409614,14.538
2026-05-04 05:45:00,12408193,12410629,12381910,12393622,4.716
2026-05-04 06:00:00,12395224,12410844,12384000,12403911,16.348
2026-05-04 06:15:00,12403795,12404578,12390560,12392240,6.641
2026-05-04 06:30:00,12391914,12394584,12353040,12360964,11.101
2026-05-04 06:45:00,12360964,12386580,12350000,12380245,11.965
2026-05-04 07:00:00,12383304,12450000,12366253,12425787,31.116
2026-05-04 07:15:00,12431745,12463000,12391680,12410939,16.392
2026-05-04 07:30:00,12409475,12437420,12393995,12429959,10.6
2026-05-04 07:45:00,12435842,12449277,12416838,12421125,6.74
2026-05-04 08:00:00,12417698,12437296,12400000,12407531,5.817
2026-05-04 08:15:00,12405597,12406161,12330080,12339546,33.149
2026-05-04 08:30:00,12342014,12354683,12329897,12332104,11.716
2026-05-04 08:45:00,12331829,12334828,12316572,12330740,7.734
2026-05-04 09:00:00,12332756,12332756,12311000,12322584,9.042
2026-05-04 09:15:00,12322877,12324147,12290255,12310100,11.294
2026-05-04 09:30:00,12303266,12318822,12298319,12307319,3.241
2026-05-04 09:45:00,12307319,12332690,12307224,12327521,5.144
2026-05-04 10:00:00,12329673,12336182,12313354,12325014,8.629
2026-05-04 10:15:00,12325594,12341123,12309663,12341123,20.234
2026-05-04 10:30:00,12337749,12427148,12337749,12370074,18.673
2026-05-04 10:45:00,12373061,12530000,12373061,12530000,51.538
2026-05-04 11:00:00,12530000,12573280,12495436,12555695,34.593
2026-05-04 11:15:00,12555694,12560000,12506645,12523280,14.086
2026-05-04 11:30:00,12526428,12617496,12523299,12597545,20.573
2026-05-04 11:45:00,12598955,12638768,12575878,12597624,20.324
2026-05-04 12:00:00,12591941,12650000,12563832,12632409,22.444
2026-05-04 12:15:00,12634389,12634391,12582865,12595215,18.204
2026-05-04 12:30:00,12595217,12599334,12560453,12572841,6.837
2026-05-04 12:45:00,12571058,12571291,12485423,12542222,85.218
2026-05-04 13:00:00,12541518,12588800,12538400,12583760,16.863
2026-05-04 13:15:00,12583336,12619995,12568888,12585093,9.313
2026-05-04 13:30:00,12582273,12602216,12578607,12589063,6.024
2026-05-04 13:45:00,12588810,12600000,12576288,12593289,8.749
2026-05-04 14:00:00,12592181,12604770,12553038,12561601,19.342
2026-05-04 14:15:00,12558784,12564989,12533926,12548003,16.683
2026-05-04 14:30:00,12544053,12562622,12540430,12551351,12.637
2026-05-04 14:45:00,12551347,12556963,12536984,12541718,3.792
2026-05-04 15:00:00,12543377,12549303,12524400,12528114,5.929
2026-05-04 15:15:00,12526867,12526867,12462000,12496270,14.339
2026-05-04 15:30:00,12495959,12514275,12487464,12513587,5.838
2026-05-04 15:45:00,12515413,12550720,12515413,12533683,9.836
2026-05-04 16:00:00,12534622,12544587,12524655,12537188,6.612
2026-05-04 16:15:00,12540817,12542500,12524362,12527518,2.17
2026-05-04 16:30:00,12528408,12530961,12501193,12524989,8.672
2026-05-04 16:45:00,12528880,12536106,12501141,12501957,7.12
2026-05-04 17:00:00,12503754,12525520,12492791,12524000,16.261
2026-05-04 17:15:00,12525013,12526072,12497007,12514245,8.605
2026-05-04 17:30:00,12513622,12522720,12506558,12512252,2.935
2026-05-04 17:45:00,12513552,12521879,12500000,12513643,4.903
2026-05-04 18:00:00,12510200,12526716,12502932,12515154,4.991
2026-05-04 18:15:00,12515468,12533250,12514002,12521084,3.49
2026-05-04 18:30:00,12516261,12542981,12511599,12537757,4.253
2026-05-04 18:45:00,12539779,12546324,12525845,12533935,5.396
2026-05-04 19:00:00,12533543,12540055,12353413,12379908,54.785
2026-05-04 19:15:00,12376024,12381600,12285280,12335679,53.626
2026-05-04 19:30:00,12328000,12410468,12328000,12393558,27.26
2026-05-04 19:45:00,12393935,12422471,12381268,12403547,20.707
2026-05-04 20:00:00,12400085,12424548,12397349,12419819,17.566
2026-05-04 20:15:00,12422257,12431779,12400329,12405106,6.15
2026-05-04 20:30:00,12406170,12406170,12365578,12375187,11.874
2026-05-04 20:45:00,12373010,12391686,12371445,12383789,3.994
2026-05-04 21:00:00,12380754,12389737,12369031,12380129,8.998
2026-05-04 21:15:00,12379873,12411363,12371981,12404153,5.792
2026-05-04 21:30:00,12402737,12408124,12384584,12406939,5.49
2026-05-04 21:45:00,12405944,12408997,12389639,12389639,4.634
2026-05-04 22:00:00,12388759,12402968,12347025,12393011,18.387
2026-05-04 22:15:00,12395261,12421788,12391742,12405693,11.122
2026-05-04 22:30:00,12404295,12425918,12383914,12384002,9.78
2026-05-04 22:45:00,12383711,12398341,12360042,12370366,7.114
2026-05-04 23:00:00,12371963,12410000,12334788,12404243,16.03
2026-05-04 23:15:00,12404163,12469000,12400606,12444880,24.59
2026-05-04 23:30:00,12446118,12492132,12443629,12486241,21.273
2026-05-04 23:45:00,12485140,12648312,12485140,12600000,53.51
2026-05-05 00:00:00,12601648,12620953,12548615,12579104,48.709
2026-05-05 00:15:00,12578183,12603515,12473430,12522728,61.319
2026-05-05 00:30:00,12527943,12563239,12491482,12559524,29.655
2026-05-05 00:45:00,12561133,12598320,12509280,12580715,31.512
2026-05-05 01:00:00,12583259,12590902,12530536,12542693,21.421
2026-05-05 01:15:00,12543387,12637552,12520000,12616584,36.135
2026-05-05 01:30:00,12617628,12638269,12605526,12632183,15.205
2026-05-05 01:45:00,12625517,12629743,12577009,12584873,9.929
2026-05-05 02:00:00,12587432,12649915,12585055,12636206,12.679
2026-05-05 02:15:00,12637989,12657659,12632480,12646844,11.904
2026-05-05 02:30:00,12641749,12644139,12618839,12625435,5.751
2026-05-05 02:45:00,12623869,12698235,12623299,12639439,26.123
2026-05-05 03:00:00,12639390,12647562,12620339,12639650,7.876
2026-05-05 03:15:00,12639769,12639769,12598180,12618611,12.617
2026-05-05 03:30:00,12618145,12623273,12598100,12600986,2.904
2026-05-05 03:45:00,12599926,12600630,12547801,12555807,13.637
2026-05-05 04:00:00,12555756,12582758,12555756,12574957,14.397
2026-05-05 04:15:00,12574957,12576521,12544136,12548480,7.811
2026-05-05 04:30:00,12549920,12563056,12544844,12561768,3.149
2026-05-05 04:45:00,12562954,12579857,12556480,12576621,3.188
2026-05-05 05:00:00,12573469,12593347,12561362,12591663,4.741
2026-05-05 05:15:00,12593962,12600000,12566400,12579475,9.116
2026-05-05 05:30:00,12580195,12581278,12559495,12561768,2.956
2026-05-05 05:45:00,12563645,12581068,12563043,12570788,5.164
2026-05-05 06:00:00,12570597,12603346,12567908,12596078,4.192
2026-05-05 06:15:00,12598662,12624042,12583237,12607583,5.946
2026-05-05 06:30:00,12609780,12619824,12609780,12615027,2.36
2026-05-05 06:45:00,12616338,12634316,12608138,12614201,6.412
2026-05-05 07:00:00,12610000,12635638,12607668,12630996,4.138
2026-05-05 07:15:00,12632674,12639685,12614737,12614892,3.331
2026-05-05 07:30:00,12617966,12618129,12591040,12595100,6.659
2026-05-05 07:45:00,12592335,12605078,12584923,12591618,6.294
2026-05-05 08:00:00,12586728,12586728,12559400,12564535,4.982
2026-05-05 08:15:00,12563833,12574362,12556978,12574362,7.316
2026-05-05 08:30:00,12571042,12571042,12537791,12544924,8.61
2026-05-05 08:45:00,12538757,12559679,12537211,12559679,5.92
2026-05-05 09:00:00,12555936,12581168,12547137,12568975,6.845
2026-05-05 09:15:00,12565572,12569636,12555888,12555888,4.114
2026-05-05 09:30:00,12555166,12599041,12555000,12589831,9.784
2026-05-05 09:45:00,12589998,12605000,12578318,12604774,6.352
2026-05-05 10:00:00,12605000,12618275,12591590,12608407,6.293
2026-05-05 10:15:00,12608582,12624608,12607476,12620387,5.71
2026-05-05 10:30:00,12620617,12628858,12607957,12615126,4.154
2026-05-05 10:45:00,12615317,12635829,12615317,12627069,3.622
2026-05-05 11:00:00,12626764,12660568,12619600,12643592,11.002
2026-05-05 11:15:00,12644149,12659487,12633600,12643680,5.945
2026-05-05 11:30:00,12647758,12709192,12642561,12696650,18.341
2026-05-05 11:45:00,12703552,12721664,12658101,12665905,10.013
2026-05-05 12:00:00,12667005,12691033,12645912,12682190,6.77
2026-05-05 12:15:00,12685893,12713990,12674166,12703018,7.968
2026-05-05 12:30:00,12702981,12746800,12696320,12720258,11.238
2026-05-05 12:45:00,12726353,12726353,12708635,12720800,3.996
2026-05-05 13:00:00,12716745,12733560,12700000,12708476,7.13
2026-05-05 13:15:00,12705395,12722560,12702124,12703620,5.38
2026-05-05 13:30:00,12704761,12714037,12693568,12700495,5.742
2026-05-05 13:45:00,12700022,12729795,12693566,12721885,5.391
2026-05-05 14:00:00,12720060,12731293,12710763,12717853,10.064
2026-05-05 14:15:00,12717834,12762442,12716490,12746592,14.325
2026-05-05 14:30:00,12744551,12789386,12738404,12740312,14.713
2026-05-05 14:45:00,12741830,12750322,12723502,12737742,7.499
2026-05-05 15:00:00,12738329,12741488,12723195,12733166,4.704
2026-05-05 15:15:00,12732000,12736121,12705239,12711390,4.644
2026-05-05 15:30:00,12708096,12722301,12704886,12707253,5.43
2026-05-05 15:45:00,12707221,12735123,12707221,12734299,5.902
2026-05-05 16:00:00,12732154,12734960,12717451,12732934,6.186
2026-05-05 16:15:00,12734538,12749459,12727001,12741571,2.43
2026-05-05 16:30:00,12741770,12755037,12737094,12737094,9.345
2026-05-05 16:45:00,12738752,12740377,12708179,12714937,6.146
2026-05-05 17:00:00,12714864,12727599,12712677,12721461,5.742
2026-05-05 17:15:00,12720971,12724299,12713237,12715173,2.167
